ref_area,indicator,source,sex,classif1,time,obs_value,obs_status,note_classif,note_indicator,note_source
COK,EMP_NIFL_SEX_AGE_RT,BA:15665,SEX_M,AGE_AGGREGATE_Y25-54,2019,18.3,B,,I11:264,R1:3513
COK,EMP_NIFL_SEX_AGE_RT,BA:15665,SEX_M,AGE_AGGREGATE_Y55-64,2019,43.8,B,,I11:264,R1:3513
COK,EMP_NIFL_SEX_AGE_RT,BA:15665,SEX_M,AGE_AGGREGATE_YGE65,2019,55.9,B,,I11:264,R1:3513
COK,EMP_NIFL_SEX_AGE_RT,BA:15665,SEX_F,AGE_AGGREGATE_TOTAL,2019,30.2,B,,I11:264,R1:3513
COK,EMP_NIFL_SEX_AGE_RT,BA:15665,SEX_F,AGE_AGGREGATE_Y15-24,2019,32.8,B,,I11:264,R1:3513
COK,EMP_NIFL_SEX_AGE_RT,BA:15665,SEX_F,AGE_AGGREGATE_Y25-54,2019,21,B,,I11:264,R1:3513
COK,EMP_NIFL_SEX_AGE_RT,BA:15665,SEX_F,AGE_AGGREGATE_Y55-64,2019,48.8,B,,I11:264,R1:3513
COK,EMP_NIFL_SEX_AGE_RT,BA:15665,SEX_F,AGE_AGGREGATE_YGE65,2019,72.9,B,,I11:264,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_YGE15,2007,67.1,B,,I11:264,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_Y15-24,2007,75.8,B,,I11:264,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_YGE25,2007,65.2,B,,I11:264,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_YGE15,2007,68.2,B,,I11:264,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_Y15-24,2007,78.3,B,,I11:264,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_YGE25,2007,66,B,,I11:264,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_YGE15,2007,65.3,B,,I11:264,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_Y15-24,2007,71.6,B,,I11:264,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_YGE25,2007,64,B,,I11:264,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_AGGREGATE_TOTAL,2007,67.1,B,,I11:264,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_AGGREGATE_Y15-24,2007,75.8,B,,I11:264,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_AGGREGATE_Y25-54,2007,62.7,B,,I11:264,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_AGGREGATE_Y55-64,2007,76.7,B,,I11:264,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_AGGREGATE_YGE65,2007,86.8,B,,I11:264,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_AGGREGATE_TOTAL,2007,68.2,B,,I11:264,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_AGGREGATE_Y15-24,2007,78.3,B,,I11:264,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_AGGREGATE_Y25-54,2007,63.4,B,,I11:264,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_AGGREGATE_Y55-64,2007,75.5,B,,I11:264,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_AGGREGATE_YGE65,2007,86.5,B,,I11:264,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_AGGREGATE_TOTAL,2007,65.3,B,,I11:264,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_AGGREGATE_Y15-24,2007,71.6,B,,I11:264,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_AGGREGATE_Y25-54,2007,61.7,B,,I11:264,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_AGGREGATE_Y55-64,2007,79,B,,I11:264,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_AGGREGATE_YGE65,2007,87.5,B,,I11:264,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_YGE15,2008,66.8,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_Y15-24,2008,74.7,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_YGE25,2008,65.2,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_YGE15,2008,68.1,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_Y15-24,2008,77.3,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_YGE25,2008,66.2,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_YGE15,2008,64.9,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_Y15-24,2008,70.2,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_YGE25,2008,63.9,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_AGGREGATE_TOTAL,2008,66.8,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_AGGREGATE_Y15-24,2008,74.7,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_AGGREGATE_Y25-54,2008,62.5,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_AGGREGATE_Y55-64,2008,77.3,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_AGGREGATE_YGE65,2008,87.6,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_AGGREGATE_TOTAL,2008,68.1,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_AGGREGATE_Y15-24,2008,77.3,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_AGGREGATE_Y25-54,2008,63.3,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_AGGREGATE_Y55-64,2008,76.4,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_AGGREGATE_YGE65,2008,87.2,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_AGGREGATE_TOTAL,2008,64.9,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_AGGREGATE_Y15-24,2008,70.2,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_AGGREGATE_Y25-54,2008,61.3,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_AGGREGATE_Y55-64,2008,79,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_AGGREGATE_YGE65,2008,88.4,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_YGE15,2009,68.8,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_Y15-24,2009,77.5,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_YGE25,2009,66.9,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_YGE15,2009,69.3,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_Y15-24,2009,79.5,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_YGE25,2009,67.1,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_YGE15,2009,67.9,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_Y15-24,2009,74,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_YGE25,2009,66.7,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_AGGREGATE_TOTAL,2009,68.8,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_AGGREGATE_Y15-24,2009,77.5,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_AGGREGATE_Y25-54,2009,64.1,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_AGGREGATE_Y55-64,2009,78,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_AGGREGATE_YGE65,2009,90.1,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_AGGREGATE_TOTAL,2009,69.3,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_AGGREGATE_Y15-24,2009,79.5,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_AGGREGATE_Y25-54,2009,64,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_AGGREGATE_Y55-64,2009,76.7,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_AGGREGATE_YGE65,2009,89.8,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_AGGREGATE_TOTAL,2009,67.9,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_AGGREGATE_Y15-24,2009,74,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_AGGREGATE_Y25-54,2009,64.2,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_AGGREGATE_Y55-64,2009,80.3,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_AGGREGATE_YGE65,2009,90.7,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_YGE15,2010,67.9,B,,I11:264,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_Y15-24,2010,77.4,B,,I11:264,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_YGE25,2010,65.8,B,,I11:264,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_YGE15,2010,68.2,B,,I11:264,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_Y15-24,2010,79.8,B,,I11:264,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_YGE25,2010,65.6,B,,I11:264,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_YGE15,2010,67.4,B,,I11:264,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_Y15-24,2010,73.5,B,,I11:264,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_YGE25,2010,66.2,B,,I11:264,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_AGGREGATE_TOTAL,2010,67.9,B,,I11:264,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_AGGREGATE_Y15-24,2010,77.4,B,,I11:264,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_AGGREGATE_Y25-54,2010,62.7,B,,I11:264,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_AGGREGATE_Y55-64,2010,78,B,,I11:264,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_AGGREGATE_YGE65,2010,89.6,B,,I11:264,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_AGGREGATE_TOTAL,2010,68.2,B,,I11:264,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_AGGREGATE_Y15-24,2010,79.8,B,,I11:264,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_AGGREGATE_Y25-54,2010,62.3,B,,I11:264,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_AGGREGATE_Y55-64,2010,76.5,B,,I11:264,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_AGGREGATE_YGE65,2010,88.8,B,,I11:264,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_AGGREGATE_TOTAL,2010,67.4,B,,I11:264,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_AGGREGATE_Y15-24,2010,73.5,B,,I11:264,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_AGGREGATE_Y25-54,2010,63.3,B,,I11:264,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_AGGREGATE_Y55-64,2010,80.4,B,,I11:264,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_AGGREGATE_YGE65,2010,91.5,B,,I11:264,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_YGE15,2011,67,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_Y15-24,2011,76.6,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_YGE25,2011,65,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_YGE15,2011,67.1,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_Y15-24,2011,78.6,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_YGE25,2011,64.4,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_YGE15,2011,67,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_Y15-24,2011,73.4,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_YGE25,2011,65.8,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_AGGREGATE_TOTAL,2011,67,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_AGGREGATE_Y15-24,2011,76.6,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_AGGREGATE_Y25-54,2011,61.7,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_AGGREGATE_Y55-64,2011,77.3,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_AGGREGATE_YGE65,2011,88.8,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_AGGREGATE_TOTAL,2011,67.1,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_AGGREGATE_Y15-24,2011,78.6,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_AGGREGATE_Y25-54,2011,60.9,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_AGGREGATE_Y55-64,2011,75.4,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_AGGREGATE_YGE65,2011,88.3,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_AGGREGATE_TOTAL,2011,67,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_AGGREGATE_Y15-24,2011,73.4,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_AGGREGATE_Y25-54,2011,62.8,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_AGGREGATE_Y55-64,2011,80.3,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_AGGREGATE_YGE65,2011,90.2,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_YGE15,2012,66.6,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_Y15-24,2012,76.3,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_YGE25,2012,64.5,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_YGE15,2012,66.3,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_Y15-24,2012,78.1,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_YGE25,2012,63.5,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_YGE15,2012,67,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_Y15-24,2012,73.2,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_YGE25,2012,65.7,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_AGGREGATE_TOTAL,2012,66.6,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_AGGREGATE_Y15-24,2012,76.3,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_AGGREGATE_Y25-54,2012,61,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_AGGREGATE_Y55-64,2012,76.7,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_AGGREGATE_YGE65,2012,88.9,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_AGGREGATE_TOTAL,2012,66.3,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_AGGREGATE_Y15-24,2012,78.1,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_AGGREGATE_Y25-54,2012,59.9,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_AGGREGATE_Y55-64,2012,74.1,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_AGGREGATE_YGE65,2012,88.5,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_AGGREGATE_TOTAL,2012,67,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_AGGREGATE_Y15-24,2012,73.2,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_AGGREGATE_Y25-54,2012,62.5,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_AGGREGATE_Y55-64,2012,80.5,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_AGGREGATE_YGE65,2012,89.8,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_YGE15,2013,64.9,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_Y15-24,2013,75,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_YGE25,2013,62.8,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_YGE15,2013,64.8,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_Y15-24,2013,76.7,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_YGE25,2013,62.2,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_YGE15,2013,65.1,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_Y15-24,2013,72.3,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_YGE25,2013,63.7,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_AGGREGATE_TOTAL,2013,64.9,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_AGGREGATE_Y15-24,2013,75,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_AGGREGATE_Y25-54,2013,59.3,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_AGGREGATE_Y55-64,2013,75.1,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_AGGREGATE_YGE65,2013,87,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_AGGREGATE_TOTAL,2013,64.8,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_AGGREGATE_Y15-24,2013,76.7,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_AGGREGATE_Y25-54,2013,58.6,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_AGGREGATE_Y55-64,2013,72.8,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_AGGREGATE_YGE65,2013,85.9,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_AGGREGATE_TOTAL,2013,65.1,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_AGGREGATE_Y15-24,2013,72.3,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_AGGREGATE_Y25-54,2013,60.3,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_AGGREGATE_Y55-64,2013,78.4,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_AGGREGATE_YGE65,2013,89.1,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_YGE15,2014,63.2,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_Y15-24,2014,72,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_YGE25,2014,61.4,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_YGE15,2014,63.1,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_Y15-24,2014,73.5,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_YTHADULT_YGE25,2014,60.8,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_YGE15,2014,63.5,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_Y15-24,2014,69.7,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_YTHADULT_YGE25,2014,62.3,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_AGGREGATE_TOTAL,2014,63.2,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_AGGREGATE_Y15-24,2014,72,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_AGGREGATE_Y25-54,2014,57.7,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_AGGREGATE_Y55-64,2014,74.1,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_AGGREGATE_YGE65,2014,87.2,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_AGGREGATE_TOTAL,2014,63.1,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_AGGREGATE_Y15-24,2014,73.5,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_AGGREGATE_Y25-54,2014,56.9,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_AGGREGATE_Y55-64,2014,72.1,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_M,AGE_AGGREGATE_YGE65,2014,86.4,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_AGGREGATE_TOTAL,2014,63.5,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_AGGREGATE_Y15-24,2014,69.7,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_AGGREGATE_Y25-54,2014,58.7,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_AGGREGATE_Y55-64,2014,77.1,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_F,AGE_AGGREGATE_YGE65,2014,88.6,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_YGE15,2015,63.1,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_Y15-24,2015,72,,,,R1:3513
COL,EMP_NIFL_SEX_AGE_RT,BA:358,SEX_T,AGE_YTHADULT_YGE25,2015,61.2,,,,R1:3513
